Time,Input,Output,DiodeCurrent
0.002089,2.644562,-3.303884,-0.003304
0.002089,2.647228,-3.306537,-0.003307
0.002089,2.649892,-3.309190,-0.003309
0.002089,2.652556,-3.311842,-0.003312
0.002089,2.655218,-3.314492,-0.003314
0.002089,2.657880,-3.317142,-0.003317
0.002089,2.660540,-3.319791,-0.003320
0.002089,2.663200,-3.322438,-0.003322
0.002089,2.665858,-3.325085,-0.003325
0.002090,2.668515,-3.327730,-0.003328
0.002090,2.671172,-3.330374,-0.003330
0.002090,2.673827,-3.333018,-0.003333
0.002090,2.676481,-3.335660,-0.003336
0.002090,2.679134,-3.338301,-0.003338
0.002090,2.681786,-3.340941,-0.003341
0.002090,2.684437,-3.343580,-0.003344
0.002090,2.687087,-3.346218,-0.003346
0.002090,2.689736,-3.348855,-0.003349
0.002090,2.692383,-3.351491,-0.003351
0.002091,2.695030,-3.354126,-0.003354
0.002091,2.697676,-3.356760,-0.003357
0.002091,2.700320,-3.359393,-0.003359
0.002091,2.702964,-3.362025,-0.003362
0.002091,2.705606,-3.364655,-0.003365
0.002091,2.708248,-3.367285,-0.003367
0.002091,2.710888,-3.369913,-0.003370
0.002091,2.713527,-3.372541,-0.003373
0.002091,2.716165,-3.375167,-0.003375
0.002092,2.718802,-3.377792,-0.003378
0.002092,2.721438,-3.380417,-0.003380
0.002092,2.724073,-3.383040,-0.003383
0.002092,2.726707,-3.385662,-0.003386
0.002092,2.729340,-3.388283,-0.003388
0.002092,2.731972,-3.390903,-0.003391
0.002092,2.734602,-3.393522,-0.003394
0.002092,2.737232,-3.396139,-0.003396
0.002092,2.739860,-3.398756,-0.003399
0.002092,2.742488,-3.401372,-0.003401
0.002092,2.745114,-3.403986,-0.003404
0.002093,2.747739,-3.406600,-0.003407
0.002093,2.750363,-3.409212,-0.003409
0.002093,2.752987,-3.411824,-0.003412
0.002093,2.755608,-3.414434,-0.003414
0.002093,2.758229,-3.417043,-0.003417
0.002093,2.760849,-3.419651,-0.003420
0.002093,2.763468,-3.422258,-0.003422
0.002093,2.766085,-3.424864,-0.003425
0.002093,2.768702,-3.427469,-0.003427
0.002093,2.771317,-3.430073,-0.003430
0.002094,2.773932,-3.432675,-0.003433
0.002094,2.776545,-3.435277,-0.003435
0.002094,2.779157,-3.437877,-0.003438
0.002094,2.781768,-3.440477,-0.003440
0.002094,2.784378,-3.443075,-0.003443
0.002094,2.786987,-3.445672,-0.003446
0.002094,2.789595,-3.448268,-0.003448
0.002094,2.792201,-3.450863,-0.003451
0.002094,2.794807,-3.453457,-0.003453
0.002095,2.797411,-3.456050,-0.003456
0.002095,2.800015,-3.458642,-0.003459
0.002095,2.802617,-3.461232,-0.003461
0.002095,2.805218,-3.463822,-0.003464
0.002095,2.807818,-3.466410,-0.003466
0.002095,2.810417,-3.468997,-0.003469
0.002095,2.813015,-3.471584,-0.003472
0.002095,2.815611,-3.474169,-0.003474
0.002095,2.818207,-3.476753,-0.003477
0.002095,2.820801,-3.479336,-0.003479
0.002095,2.823395,-3.481917,-0.003482
0.002096,2.825987,-3.484498,-0.003484
0.002096,2.828578,-3.487078,-0.003487
0.002096,2.831168,-3.489656,-0.003490
0.002096,2.833757,-3.492233,-0.003492
0.002096,2.836345,-3.494809,-0.003495
0.002096,2.838931,-3.497385,-0.003497
0.002096,2.841517,-3.499959,-0.003500
0.002096,2.844101,-3.502531,-0.003503
0.002096,2.846685,-3.505103,-0.003505
0.002096,2.849267,-3.507674,-0.003508
0.002097,2.851848,-3.510243,-0.003510
0.002097,2.854428,-3.512812,-0.003513
0.002097,2.857006,-3.515379,-0.003515
0.002097,2.859584,-3.517945,-0.003518
0.002097,2.862161,-3.520510,-0.003521
0.002097,2.864736,-3.523074,-0.003523
0.002097,2.867310,-3.525637,-0.003526
0.002097,2.869883,-3.528198,-0.003528
0.002097,2.872455,-3.530759,-0.003531
0.002097,2.875026,-3.533318,-0.003533
0.002098,2.877596,-3.535876,-0.003536
0.002098,2.880165,-3.538434,-0.003538
0.002098,2.882732,-3.540989,-0.003541
0.002098,2.885298,-3.543544,-0.003544
0.002098,2.887864,-3.546098,-0.003546
0.002098,2.890428,-3.548651,-0.003549
0.002098,2.892990,-3.551202,-0.003551
0.002098,2.895552,-3.553752,-0.003554
0.002098,2.898113,-3.556302,-0.003556
0.002099,2.900672,-3.558850,-0.003559
0.002099,2.903231,-3.561396,-0.003561
0.002099,2.905788,-3.563942,-0.003564
0.002099,2.908344,-3.566487,-0.003566
0.002099,2.910899,-3.569030,-0.003569
0.002099,2.913452,-3.571573,-0.003572
0.002099,2.916005,-3.574114,-0.003574
0.002099,2.918556,-3.576654,-0.003577
0.002099,2.921107,-3.579193,-0.003579
0.002099,2.923656,-3.581730,-0.003582
0.002099,2.926204,-3.584267,-0.003584
0.002100,2.928751,-3.586802,-0.003587
0.002100,2.931296,-3.589337,-0.003589
0.002100,2.933841,-3.591870,-0.003592
0.002100,2.936384,-3.594402,-0.003594
0.002100,2.938926,-3.596933,-0.003597
0.002100,2.941467,-3.599462,-0.003599
0.002100,2.944007,-3.601991,-0.003602
0.002100,2.946546,-3.604518,-0.003605
0.002100,2.949083,-3.607044,-0.003607
0.002100,2.951620,-3.609569,-0.003610
0.002101,2.954155,-3.612093,-0.003612
0.002101,2.956689,-3.614616,-0.003615
0.002101,2.959222,-3.617138,-0.003617
0.002101,2.961754,-3.619658,-0.003620
0.002101,2.964284,-3.622177,-0.003622
0.002101,2.966813,-3.624695,-0.003625
0.002101,2.969342,-3.627212,-0.003627
0.002101,2.971869,-3.629728,-0.003630
0.002101,2.974395,-3.632242,-0.003632
0.002102,2.976919,-3.634756,-0.003635
0.002102,2.979443,-3.637268,-0.003637
0.002102,2.981965,-3.639779,-0.003640
0.002102,2.984486,-3.642289,-0.003642
0.002102,2.987006,-3.644798,-0.003645
0.002102,2.989525,-3.647305,-0.003647
0.002102,2.992043,-3.649812,-0.003650
0.002102,2.994559,-3.652317,-0.003652
0.002102,2.997074,-3.654821,-0.003655
0.002102,2.999588,-3.657324,-0.003657
0.002102,3.002101,-3.659825,-0.003660
0.002103,3.004613,-3.662326,-0.003662
0.002103,3.007123,-3.664825,-0.003665
0.002103,3.009633,-3.667323,-0.003667
0.002103,3.012141,-3.669820,-0.003670
0.002103,3.014648,-3.672316,-0.003672
0.002103,3.017153,-3.674810,-0.003675
0.002103,3.019658,-3.677304,-0.003677
0.002103,3.022161,-3.679796,-0.003680
0.002103,3.024664,-3.682287,-0.003682
0.002103,3.027165,-3.684777,-0.003685
0.002104,3.029664,-3.687265,-0.003687
0.002104,3.032163,-3.689753,-0.003690
0.002104,3.034660,-3.692239,-0.003692
0.002104,3.037156,-3.694724,-0.003695
0.002104,3.039651,-3.697208,-0.003697
0.002104,3.042145,-3.699690,-0.003700
0.002104,3.044638,-3.702172,-0.003702
0.002104,3.047129,-3.704652,-0.003705
0.002104,3.049619,-3.707131,-0.003707
0.002105,3.052108,-3.709609,-0.003710
0.002105,3.054596,-3.712086,-0.003712
0.002105,3.057083,-3.714561,-0.003715
0.002105,3.059568,-3.717036,-0.003717
0.002105,3.062052,-3.719509,-0.003720
0.002105,3.064535,-3.721980,-0.003722
0.002105,3.067017,-3.724451,-0.003724
0.002105,3.069498,-3.726921,-0.003727
0.002105,3.071977,-3.729389,-0.003729
0.002105,3.074455,-3.731856,-0.003732
0.002105,3.076932,-3.734322,-0.003734
0.002106,3.079408,-3.736786,-0.003737
0.002106,3.081882,-3.739250,-0.003739
0.002106,3.084355,-3.741712,-0.003742
0.002106,3.086827,-3.744173,-0.003744
0.002106,3.089298,-3.746633,-0.003747
0.002106,3.091768,-3.749091,-0.003749
0.002106,3.094236,-3.751548,-0.003752
0.002106,3.096703,-3.754005,-0.003754
0.002106,3.099169,-3.756459,-0.003756
0.002106,3.101634,-3.758913,-0.003759
0.002107,3.104097,-3.761366,-0.003761
0.002107,3.106560,-3.763817,-0.003764
0.002107,3.109021,-3.766267,-0.003766
0.002107,3.111480,-3.768716,-0.003769
0.002107,3.113939,-3.771163,-0.003771
0.002107,3.116396,-3.773610,-0.003774
0.002107,3.118852,-3.776055,-0.003776
0.002107,3.121307,-3.778499,-0.003778
0.002107,3.123761,-3.780941,-0.003781
0.002107,3.126213,-3.783383,-0.003783
0.002108,3.128664,-3.785823,-0.003786
0.002108,3.131114,-3.788262,-0.003788
0.002108,3.133563,-3.790700,-0.003791
0.002108,3.136011,-3.793136,-0.003793
0.002108,3.138457,-3.795572,-0.003796
0.002108,3.140902,-3.798006,-0.003798
0.002108,3.143346,-3.800439,-0.003800
0.002108,3.145788,-3.802870,-0.003803
0.002108,3.148229,-3.805301,-0.003805
0.002108,3.150669,-3.807730,-0.003808
0.002109,3.153108,-3.810158,-0.003810
0.002109,3.155546,-3.812584,-0.003813
0.002109,3.157982,-3.815010,-0.003815
0.002109,3.160417,-3.817434,-0.003817
0.002109,3.162851,-3.819857,-0.003820
0.002109,3.165283,-3.822278,-0.003822
0.002109,3.167715,-3.824699,-0.003825
0.002109,3.170145,-3.827118,-0.003827
0.002109,3.172574,-3.829536,-0.003830
0.002109,3.175001,-3.831953,-0.003832
0.002110,3.177427,-3.834368,-0.003834
0.002110,3.179852,-3.836782,-0.003837
0.002110,3.182276,-3.839195,-0.003839
0.002110,3.184699,-3.841607,-0.003842
0.002110,3.187120,-3.844017,-0.003844
0.002110,3.189540,-3.846427,-0.003846
0.002110,3.191959,-3.848835,-0.003849
0.002110,3.194376,-3.851241,-0.003851
0.002110,3.196792,-3.853647,-0.003854
0.002110,3.199207,-3.856051,-0.003856
0.002111,3.201621,-3.858454,-0.003858
0.002111,3.204034,-3.860855,-0.003861
0.002111,3.206445,-3.863256,-0.003863
0.002111,3.208855,-3.865655,-0.003866
0.002111,3.211263,-3.868053,-0.003868
0.002111,3.213671,-3.870449,-0.003870
0.002111,3.216077,-3.872845,-0.003873
0.002111,3.218482,-3.875239,-0.003875
0.002111,3.220885,-3.877632,-0.003878
0.002112,3.223287,-3.880023,-0.003880
0.002112,3.225688,-3.882414,-0.003882
0.002112,3.228088,-3.884803,-0.003885
0.002112,3.230487,-3.887190,-0.003887
0.002112,3.232884,-3.889577,-0.003890
0.002112,3.235280,-3.891962,-0.003892
0.002112,3.237674,-3.894346,-0.003894
0.002112,3.240068,-3.896729,-0.003897
0.002112,3.242460,-3.899110,-0.003899
0.002112,3.244851,-3.901490,-0.003901
0.002112,3.247240,-3.903869,-0.003904
0.002113,3.249628,-3.906247,-0.003906
0.002113,3.252015,-3.908623,-0.003909
0.002113,3.254401,-3.910998,-0.003911
0.002113,3.256786,-3.913372,-0.003913
0.002113,3.259169,-3.915744,-0.003916
0.002113,3.261550,-3.918115,-0.003918
0.002113,3.263931,-3.920485,-0.003920
0.002113,3.266310,-3.922854,-0.003923
0.002113,3.268688,-3.925221,-0.003925
0.002113,3.271065,-3.927587,-0.003928
0.002114,3.273440,-3.929952,-0.003930
0.002114,3.275814,-3.932315,-0.003932
0.002114,3.278187,-3.934678,-0.003935
0.002114,3.280559,-3.937039,-0.003937
0.002114,3.282929,-3.939398,-0.003939
0.002114,3.285298,-3.941756,-0.003942
0.002114,3.287665,-3.944113,-0.003944
0.002114,3.290032,-3.946469,-0.003946
0.002114,3.292397,-3.948824,-0.003949
0.002115,3.294760,-3.951177,-0.003951
0.002115,3.297123,-3.953529,-0.003954
0.002115,3.299484,-3.955879,-0.003956
0.002115,3.301844,-3.958228,-0.003958
0.002115,3.304202,-3.960576,-0.003961
0.002115,3.306559,-3.962923,-0.003963
0.002115,3.308915,-3.965268,-0.003965
0.002115,3.311270,-3.967613,-0.003968
0.002115,3.313623,-3.969955,-0.003970
0.002115,3.315975,-3.972297,-0.003972
0.002115,3.318326,-3.974637,-0.003975
0.002116,3.320675,-3.976976,-0.003977
0.002116,3.323023,-3.979313,-0.003979
0.002116,3.325370,-3.981650,-0.003982
0.002116,3.327715,-3.983984,-0.003984
0.002116,3.330059,-3.986318,-0.003986
0.002116,3.332402,-3.988650,-0.003989
0.002116,3.334744,-3.990981,-0.003991
0.002116,3.337084,-3.993311,-0.003993
0.002116,3.339423,-3.995640,-0.003996
0.002116,3.341760,-3.997967,-0.003998
0.002117,3.344096,-4.000292,-0.004000
0.002117,3.346431,-4.002617,-0.004003
0.002117,3.348765,-4.004940,-0.004005
0.002117,3.351097,-4.007262,-0.004007
0.002117,3.353428,-4.009582,-0.004010
0.002117,3.355757,-4.011901,-0.004012
0.002117,3.358086,-4.014219,-0.004014
0.002117,3.360413,-4.016536,-0.004017
0.002117,3.362738,-4.018851,-0.004019
0.002118,3.365063,-4.021165,-0.004021
0.002118,3.367386,-4.023478,-0.004023
0.002118,3.369707,-4.025789,-0.004026
0.002118,3.372027,-4.028099,-0.004028
0.002118,3.374346,-4.030407,-0.004030
0.002118,3.376664,-4.032715,-0.004033
0.002118,3.378980,-4.035021,-0.004035
0.002118,3.381295,-4.037325,-0.004037
0.002118,3.383609,-4.039628,-0.004040
0.002118,3.385921,-4.041930,-0.004042
0.002118,3.388232,-4.044231,-0.004044
0.002119,3.390542,-4.046530,-0.004047
0.002119,3.392850,-4.048828,-0.004049
0.002119,3.395157,-4.051125,-0.004051
0.002119,3.397463,-4.053420,-0.004053
0.002119,3.399767,-4.055714,-0.004056
0.002119,3.402070,-4.058007,-0.004058
0.002119,3.404371,-4.060298,-0.004060
0.002119,3.406672,-4.062588,-0.004063
0.002119,3.408971,-4.064877,-0.004065
0.002119,3.411268,-4.067164,-0.004067
0.002120,3.413564,-4.069450,-0.004069
0.002120,3.415859,-4.071734,-0.004072
0.002120,3.418153,-4.074018,-0.004074
0.002120,3.420445,-4.076300,-0.004076
0.002120,3.422736,-4.078580,-0.004079
0.002120,3.425025,-4.080859,-0.004081
0.002120,3.427313,-4.083137,-0.004083
0.002120,3.429600,-4.085414,-0.004085
0.002120,3.431885,-4.087689,-0.004088
0.002120,3.434169,-4.089963,-0.004090
0.002121,3.436452,-4.092235,-0.004092
0.002121,3.438733,-4.094506,-0.004095
0.002121,3.441013,-4.096776,-0.004097
0.002121,3.443292,-4.099045,-0.004099
0.002121,3.445569,-4.101312,-0.004101
0.002121,3.447845,-4.103577,-0.004104
0.002121,3.450119,-4.105842,-0.004106
0.002121,3.452393,-4.108105,-0.004108
0.002121,3.454664,-4.110366,-0.004110
0.002121,3.456935,-4.112627,-0.004113
0.002122,3.459204,-4.114886,-0.004115
0.002122,3.461472,-4.117143,-0.004117
0.002122,3.463738,-4.119399,-0.004119
0.002122,3.466003,-4.121654,-0.004122
0.002122,3.468267,-4.123908,-0.004124
0.002122,3.470529,-4.126160,-0.004126
0.002122,3.472790,-4.128411,-0.004128
0.002122,3.475049,-4.130660,-0.004131
0.002122,3.477307,-4.132908,-0.004133
0.002122,3.479564,-4.135155,-0.004135
0.002123,3.481819,-4.137400,-0.004137
0.002123,3.484073,-4.139644,-0.004140
0.002123,3.486326,-4.141887,-0.004142
0.002123,3.488577,-4.144128,-0.004144
0.002123,3.490827,-4.146368,-0.004146
0.002123,3.493076,-4.148606,-0.004149
0.002123,3.495323,-4.150843,-0.004151
0.002123,3.497568,-4.153079,-0.004153
0.002123,3.499813,-4.155313,-0.004155
0.002123,3.502056,-4.157546,-0.004158
0.002124,3.504297,-4.159778,-0.004160
0.002124,3.506538,-4.162008,-0.004162
0.002124,3.508776,-4.164237,-0.004164
0.002124,3.511014,-4.166464,-0.004166
0.002124,3.513250,-4.168690,-0.004169
0.002124,3.515485,-4.170915,-0.004171
0.002124,3.517718,-4.173138,-0.004173
0.002124,3.519950,-4.175360,-0.004175
0.002124,3.522180,-4.177581,-0.004178
0.002125,3.524409,-4.179800,-0.004180
0.002125,3.526637,-4.182017,-0.004182
0.002125,3.528863,-4.184234,-0.004184
0.002125,3.531088,-4.186449,-0.004186
0.002125,3.533312,-4.188662,-0.004189
0.002125,3.535534,-4.190875,-0.004191
0.002125,3.537755,-4.193085,-0.004193
0.002125,3.539974,-4.195295,-0.004195
0.002125,3.542192,-4.197503,-0.004198
0.002125,3.544408,-4.199710,-0.004200
0.002125,3.546624,-4.201915,-0.004202
0.002126,3.548837,-4.204119,-0.004204
0.002126,3.551050,-4.206321,-0.004206
0.002126,3.553261,-4.208522,-0.004209
0.002126,3.555470,-4.210722,-0.004211
0.002126,3.557678,-4.212920,-0.004213
0.002126,3.559885,-4.215117,-0.004215
0.002126,3.562090,-4.217312,-0.004217
0.002126,3.564294,-4.219507,-0.004220
0.002126,3.566497,-4.221699,-0.004222
0.002126,3.568698,-4.223891,-0.004224
0.002127,3.570898,-4.226080,-0.004226
0.002127,3.573096,-4.228269,-0.004228
0.002127,3.575293,-4.230456,-0.004230
0.002127,3.577488,-4.232642,-0.004233
0.002127,3.579682,-4.234826,-0.004235
0.002127,3.581875,-4.237009,-0.004237
0.002127,3.584066,-4.239190,-0.004239
0.002127,3.586256,-4.241370,-0.004241
0.002127,3.588445,-4.243549,-0.004244
0.002128,3.590631,-4.245726,-0.004246
0.002128,3.592817,-4.247902,-0.004248
0.002128,3.595001,-4.250076,-0.004250
0.002128,3.597184,-4.252249,-0.004252
0.002128,3.599365,-4.254421,-0.004254
0.002128,3.601545,-4.256591,-0.004257
0.002128,3.603724,-4.258760,-0.004259
0.002128,3.605901,-4.260927,-0.004261
0.002128,3.608076,-4.263093,-0.004263
0.002128,3.610250,-4.265257,-0.004265
0.002128,3.612423,-4.267420,-0.004267
0.002129,3.614595,-4.269582,-0.004270
0.002129,3.616764,-4.271742,-0.004272
0.002129,3.618933,-4.273901,-0.004274
0.002129,3.621100,-4.276058,-0.004276
0.002129,3.623266,-4.278214,-0.004278
0.002129,3.625430,-4.280369,-0.004280
0.002129,3.627593,-4.282522,-0.004283
0.002129,3.629754,-4.284674,-0.004285
0.002129,3.631914,-4.286824,-0.004287
0.002129,3.634072,-4.288973,-0.004289
0.002130,3.636229,-4.291120,-0.004291
0.002130,3.638385,-4.293266,-0.004293
0.002130,3.640539,-4.295411,-0.004295
0.002130,3.642692,-4.297554,-0.004298
0.002130,3.644843,-4.299695,-0.004300
0.002130,3.646993,-4.301836,-0.004302
0.002130,3.649141,-4.303974,-0.004304
0.002130,3.651288,-4.306112,-0.004306
0.002130,3.653434,-4.308248,-0.004308
0.002131,3.655578,-4.310382,-0.004310
0.002131,3.657721,-4.312515,-0.004313
0.002131,3.659862,-4.314647,-0.004315
0.002131,3.662002,-4.316777,-0.004317
0.002131,3.664140,-4.318906,-0.004319
0.002131,3.666277,-4.321033,-0.004321
0.002131,3.668412,-4.323159,-0.004323
0.002131,3.670546,-4.325284,-0.004325
0.002131,3.672679,-4.327407,-0.004327
0.002131,3.674810,-4.329528,-0.004330
0.002131,3.676939,-4.331648,-0.004332
0.002132,3.679067,-4.333767,-0.004334
0.002132,3.681194,-4.335884,-0.004336
0.002132,3.683319,-4.338000,-0.004338
0.002132,3.685443,-4.340114,-0.004340
0.002132,3.687566,-4.342227,-0.004342
0.002132,3.689686,-4.344338,-0.004344
0.002132,3.691806,-4.346448,-0.004346
0.002132,3.693924,-4.348557,-0.004349
0.002132,3.696040,-4.350664,-0.004351
0.002132,3.698155,-4.352770,-0.004353
0.002133,3.700269,-4.354874,-0.004355
0.002133,3.702381,-4.356976,-0.004357
0.002133,3.704492,-4.359078,-0.004359
0.002133,3.706601,-4.361177,-0.004361
0.002133,3.708709,-4.363276,-0.004363
0.002133,3.710815,-4.365373,-0.004365
0.002133,3.712920,-4.367468,-0.004367
0.002133,3.715023,-4.369562,-0.004370
0.002133,3.717125,-4.371655,-0.004372
0.002133,3.719226,-4.373746,-0.004374
0.002134,3.721325,-4.375835,-0.004376
0.002134,3.723422,-4.377923,-0.004378
0.002134,3.725518,-4.380010,-0.004380
0.002134,3.727613,-4.382095,-0.004382
0.002134,3.729706,-4.384179,-0.004384
0.002134,3.731797,-4.386261,-0.004386
0.002134,3.733887,-4.388342,-0.004388
0.002134,3.735976,-4.390421,-0.004390
0.002134,3.738063,-4.392499,-0.004392
0.002135,3.740149,-4.394575,-0.004395
0.002135,3.742233,-4.396650,-0.004397
0.002135,3.744316,-4.398724,-0.004399
0.002135,3.746397,-4.400796,-0.004401
0.002135,3.748477,-4.402866,-0.004403
0.002135,3.750555,-4.404935,-0.004405
0.002135,3.752632,-4.407003,-0.004407
0.002135,3.754708,-4.409069,-0.004409
0.002135,3.756781,-4.411134,-0.004411
0.002135,3.758854,-4.413197,-0.004413
0.002135,3.760925,-4.415258,-0.004415
0.002136,3.762994,-4.417318,-0.004417
0.002136,3.765062,-4.419377,-0.004419
0.002136,3.767128,-4.421434,-0.004421
0.002136,3.769193,-4.423490,-0.004423
0.002136,3.771257,-4.425544,-0.004426
0.002136,3.773319,-4.427597,-0.004428
0.002136,3.775379,-4.429648,-0.004430
0.002136,3.777438,-4.431698,-0.004432
0.002136,3.779496,-4.433747,-0.004434
0.002136,3.781552,-4.435793,-0.004436
0.002137,3.783606,-4.437839,-0.004438
0.002137,3.785659,-4.439883,-0.004440
0.002137,3.787711,-4.441925,-0.004442
0.002137,3.789761,-4.443966,-0.004444
0.002137,3.791810,-4.446005,-0.004446
0.002137,3.793857,-4.448043,-0.004448
0.002137,3.795902,-4.450080,-0.004450
0.002137,3.797946,-4.452114,-0.004452
0.002137,3.799989,-4.454148,-0.004454
0.002138,3.802030,-4.456180,-0.004456
0.002138,3.804069,-4.458210,-0.004458
0.002138,3.806107,-4.460239,-0.004460
0.002138,3.808144,-4.462267,-0.004462
0.002138,3.810179,-4.464293,-0.004464
0.002138,3.812213,-4.466317,-0.004466
0.002138,3.814245,-4.468340,-0.004468
0.002138,3.816275,-4.470361,-0.004470
0.002138,3.818304,-4.472381,-0.004472
0.002138,3.820332,-4.474400,-0.004474
0.002138,3.822358,-4.476417,-0.004476
0.002139,3.824382,-4.478432,-0.004478
0.002139,3.826405,-4.480446,-0.004480
0.002139,3.828427,-4.482459,-0.004482
0.002139,3.830447,-4.484470,-0.004484
0.002139,3.832465,-4.486479,-0.004486
0.002139,3.834482,-4.488487,-0.004488
0.002139,3.836497,-4.490493,-0.004490
0.002139,3.838511,-4.492498,-0.004492
0.002139,3.840524,-4.494502,-0.004495
0.002139,3.842535,-4.496504,-0.004497
0.002140,3.844544,-4.498504,-0.004499
0.002140,3.846552,-4.500503,-0.004501
0.002140,3.848558,-4.502500,-0.004503
0.002140,3.850563,-4.504496,-0.004504
0.002140,3.852566,-4.506490,-0.004506
0.002140,3.854568,-4.508483,-0.004508
0.002140,3.856568,-4.510474,-0.004510
0.002140,3.858567,-4.512464,-0.004512
0.002140,3.860564,-4.514453,-0.004514
0.002141,3.862560,-4.516439,-0.004516
0.002141,3.864554,-4.518425,-0.004518
0.002141,3.866547,-4.520408,-0.004520
0.002141,3.868538,-4.522390,-0.004522
0.002141,3.870527,-4.524371,-0.004524
0.002141,3.872515,-4.526350,-0.004526
0.002141,3.874502,-4.528328,-0.004528
0.002141,3.876487,-4.530304,-0.004530
0.002141,3.878470,-4.532279,-0.004532
0.002141,3.880452,-4.534252,-0.004534
0.002141,3.882433,-4.536223,-0.004536
0.002142,3.884411,-4.538193,-0.004538
0.002142,3.886389,-4.540162,-0.004540
0.002142,3.888365,-4.542129,-0.004542
0.002142,3.890339,-4.544094,-0.004544
0.002142,3.892312,-4.546058,-0.004546
0.002142,3.894283,-4.548020,-0.004548
0.002142,3.896252,-4.549981,-0.004550
0.002142,3.898220,-4.551941,-0.004552
0.002142,3.900187,-4.553898,-0.004554
0.002142,3.902152,-4.555855,-0.004556
0.002143,3.904116,-4.557809,-0.004558
0.002143,3.906077,-4.559763,-0.004560
0.002143,3.908038,-4.561714,-0.004562
0.002143,3.909997,-4.563664,-0.004564
0.002143,3.911954,-4.565613,-0.004566
0.002143,3.913910,-4.567560,-0.004568
0.002143,3.915864,-4.569505,-0.004570
0.002143,3.917817,-4.571449,-0.004571
0.002143,3.919768,-4.573392,-0.004573
0.002144,3.921717,-4.575333,-0.004575
0.002144,3.923665,-4.577272,-0.004577
0.002144,3.925612,-4.579210,-0.004579
0.002144,3.927557,-4.581146,-0.004581
0.002144,3.929500,-4.583081,-0.004583
0.002144,3.931442,-4.585014,-0.004585
0.002144,3.933382,-4.586945,-0.004587
0.002144,3.935321,-4.588876,-0.004589
0.002144,3.937258,-4.590804,-0.004591
0.002144,3.939194,-4.592731,-0.004593
0.002144,3.941128,-4.594657,-0.004595
0.002145,3.943061,-4.596580,-0.004597
0.002145,3.944992,-4.598503,-0.004599
0.002145,3.946921,-4.600423,-0.004600
0.002145,3.948849,-4.602343,-0.004602
0.002145,3.950775,-4.604260,-0.004604
0.002145,3.952700,-4.606177,-0.004606
0.002145,3.954623,-4.608091,-0.004608
0.002145,3.956545,-4.610004,-0.004610
0.002145,3.958465,-4.611916,-0.004612
0.002145,3.960383,-4.613825,-0.004614
0.002146,3.962300,-4.615734,-0.004616
0.002146,3.964215,-4.617641,-0.004618
0.002146,3.966129,-4.619546,-0.004620
0.002146,3.968041,-4.621450,-0.004621
0.002146,3.969952,-4.623352,-0.004623
0.002146,3.971861,-4.625252,-0.004625
0.002146,3.973769,-4.627151,-0.004627
0.002146,3.975675,-4.629049,-0.004629
0.002146,3.977579,-4.630945,-0.004631
0.002146,3.979482,-4.632839,-0.004633
0.002147,3.981383,-4.634732,-0.004635
0.002147,3.983283,-4.636623,-0.004637
0.002147,3.985181,-4.638512,-0.004639
0.002147,3.987077,-4.640400,-0.004640
0.002147,3.988972,-4.642287,-0.004642
0.002147,3.990866,-4.644172,-0.004644
0.002147,3.992757,-4.646055,-0.004646
0.002147,3.994648,-4.647937,-0.004648
0.002147,3.996536,-4.649817,-0.004650
0.002148,3.998423,-4.651696,-0.004652
0.002148,4.000309,-4.653573,-0.004654
0.002148,4.002193,-4.655448,-0.004655
0.002148,4.004075,-4.657322,-0.004657
0.002148,4.005956,-4.659195,-0.004659
0.002148,4.007835,-4.661065,-0.004661
0.002148,4.009713,-4.662935,-0.004663
0.002148,4.011589,-4.664802,-0.004665
0.002148,4.013463,-4.666668,-0.004667
0.002148,4.015336,-4.668533,-0.004669
0.002148,4.017207,-4.670396,-0.004670
0.002149,4.019077,-4.672257,-0.004672
0.002149,4.020945,-4.674117,-0.004674
0.002149,4.022811,-4.675975,-0.004676
0.002149,4.024676,-4.677831,-0.004678
0.002149,4.026539,-4.679686,-0.004680
0.002149,4.028401,-4.681540,-0.004682
0.002149,4.030261,-4.683391,-0.004683
0.002149,4.032120,-4.685242,-0.004685
0.002149,4.033977,-4.687090,-0.004687
0.002149,4.035832,-4.688937,-0.004689
0.002150,4.037686,-4.690783,-0.004691
0.002150,4.039538,-4.692627,-0.004693
0.002150,4.041389,-4.694469,-0.004694
0.002150,4.043238,-4.696310,-0.004696
0.002150,4.045085,-4.698149,-0.004698
0.002150,4.046931,-4.699986,-0.004700
0.002150,4.048775,-4.701822,-0.004702
0.002150,4.050618,-4.703657,-0.004704
0.002150,4.052459,-4.705490,-0.004705
0.002151,4.054298,-4.707321,-0.004707
0.002151,4.056136,-4.709150,-0.004709
0.002151,4.057972,-4.710978,-0.004711
0.002151,4.059806,-4.712805,-0.004713
0.002151,4.061639,-4.714629,-0.004715
0.002151,4.063471,-4.716453,-0.004716
0.002151,4.065301,-4.718274,-0.004718
0.002151,4.067129,-4.720094,-0.004720
0.002151,4.068955,-4.721913,-0.004722
0.002151,4.070780,-4.723729,-0.004724
0.002151,4.072604,-4.725545,-0.004726
0.002152,4.074425,-4.727358,-0.004727
0.002152,4.076246,-4.729170,-0.004729
0.002152,4.078064,-4.730981,-0.004731
0.002152,4.079881,-4.732789,-0.004733
0.002152,4.081696,-4.734597,-0.004735
0.002152,4.083510,-4.736402,-0.004736
